微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IvbuvxbWv,#转发赠书# 携手 @图灵新知 送出5本《MySQL基础教程》by 西泽梦路 截至2020.2.29 12:00 *可可粉*转发即可参与 日本公认的MySQL入门首选教程，介绍了MySQL的操作方法以及通过使用PHP和MySQL创建Web应用程序的基础知识。本书有丰富的插图和示例程序，即使是初学者，也很容易理解和掌握相关知识点。 试读：http://t.cn/A6hHiV9Y @微博抽奖平台 http://t.cn/A6hHin8g 原图 ,,无,无,无,2020-02-21 08:34,Mac客户端,49,420,90
IvboYcsra,【RAW to RGB 图像数据集(22G)】“Zurich RAW to RGB Dataset” http://t.cn/A6hHxt7E  原图 ,,无,无,无,2020-02-21 08:21,Mac客户端,14,33,7
IvaOnDV86,【2020年值得关注的十大机器人初创公司】《Top 10 robotics startups to keep an eye on in 2020》 http://t.cn/A6hH4i1Y  [组图共9张] 原图 ,,无,无,无,2020-02-21 06:51,Mac客户端,31,44,5
IvaLj4ifg,【印度一政治家用deepfake深度伪造来赢得新选民】《An Indian politician is using deepfake technology to win new voters | MIT Technology Review》 http://t.cn/A6hHUZ3e  原图 ,,无,无,无,2020-02-21 06:43,Mac客户端,7,9,1
IvaK85ODg,【神经网络的奇妙与怪异】《The wonderful weirdness of neural nets》by James Holloway http://t.cn/A6hHypfs  [组图共2张] 原图 ,,无,无,无,2020-02-21 06:40,Mac客户端,18,20,2
IvamC8u9V,"《Fawkes: Protecting Personal Privacy against Unauthorized Deep Learning Models》S Shan, E Wenger, J Zhang, H Li, H Zheng, B Y. Zhao [University of Chicago & Fudan University] (2020) http://t.cn/A6hHz8QB view:http://t.cn/A6hHz8Q3  [组图共18张] 原图 ",,无,无,无,2020-02-21 05:42,微博 weibo.com,11,7,1
IvaiOCq0o,"《Generating Automatic Curricula via Self-Supervised Active Domain Randomization》S C Raparthy, B Mehta, F Golemo, L Paull [Mila] (2020) http://t.cn/A6hH7QP7 view:http://t.cn/A6hH7QPw  [组图共12张] 原图 ",,无,无,无,2020-02-21 05:33,微博 weibo.com,5,2,0
Ivai7tOrS,"《Bridging data science and dynamical systems theory》T Berry, D Giannakis, J Harlim [George Mason University & New York University & Pennsylvania State University] (2020) http://t.cn/A6hH79zS view:http://t.cn/A6hH79za  [组图共6张] 原图 ",,无,无,无,2020-02-21 05:31,微博 weibo.com,9,8,2
IvahgkB5u,"《On Adaptive Attacks to Adversarial Example Defenses》F Tramer, N Carlini, W Brendel, A Madry [Stanford University & Google Brain & University of Tübingen & MIT] (2020) http://t.cn/A6hH7GOX view:http://t.cn/A6hH7GOo  [组图共4张] 原图 ",,无,无,无,2020-02-21 05:29,微博 weibo.com,5,9,0
IvaggwMwB,"《Randomized Smoothing of All Shapes and Sizes》G Yang, T Duan, E Hu, H Salman, I Razenshteyn, J Li [Microsoft Research AI] (2020) http://t.cn/A6hHhdLn view:http://t.cn/A6hHhdL1 GitHub: http://t.cn/A6hHhdLm  [组图共6张] 原图 ",,无,无,无,2020-02-21 05:27,微博 weibo.com,7,8,2
IvaeB6Hxr,"《BatchEnsemble: an Alternative Approach to Efficient Ensemble and Lifelong Learning》Y Wen, D Tran, J Ba [University of Toronto & Google Brain] (2020) http://t.cn/A6hHhtDL view:http://t.cn/A6hHhtDy GitHub: http://t.cn/AiR8fsHu  [组图共12张] 原图 ",,无,无,无,2020-02-21 05:23,微博 weibo.com,14,33,6
IvacIF0kU,"《CodeBERT: A Pre-Trained Model for Programming and Natural Languages》Z Feng, D Guo, D Tang, N Duan, X Feng, M Gong, L Shou, B Qin, T Liu, D Jiang, M Zhou [Harbin Institute of Technology & Sun Yat-sen University & Microsoft Research Asia] (2020) http://t.cn/A6hHPlUl view:http://t.cn/A6hHPlUj [组图共13张] 原图 ",,无,无,无,2020-02-21 05:18,微博 weibo.com,13,13,2
IvabIlqNR,"*《Nonlinear Equation Solving: A Faster Alternative to Feedforward Computation》Y Song, C Meng, R Liao, S Ermon [Stanford University & University of Toronto] (2020) http://t.cn/A6hHPttT view:http://t.cn/A6hHPttW  [组图共11张] 原图 ",,无,无,无,2020-02-21 05:15,微博 weibo.com,5,9,1
Iva9o9tno,《今日学术视野(2020.2.21)》http://t.cn/A6hHvanF  ,,无,无,无,2020-02-21 05:10,Mac客户端,3,0,0
Iva7ZzUhe,早！  原图 ,,无,无,无,2020-02-21 05:06,Mac客户端,17,5,5
Iv7g7cU37,晚安~  爱可可-爱生活的微博视频  ,,无,无,无,2020-02-20 21:48,微博视频,17,4,1
Iv6SsnafV,Le Blanc's law：稍后 = 永不  ,,无,无,无,2020-02-20 20:50,Mac客户端,34,13,7
Iv6KcjJ2U,这两天刷《豪斯医生》，有段话让我深有感触。医生救人如此，老师渡人又何尝不是？言传身教，一举一动都至关重要；要让人变得更好，又岂是做或没做什么事就心安理得那么简单？  原图 ,,无,无,无,2020-02-20 20:29,Mac客户端,51,7,8
Iv5JCbEgd,科幻与现实   原图 ,,无,无,无,2020-02-20 17:55,HUAWEI P30 Pro,88,34,6
Iv59clpnl,Andrew R. Timming：我的天! ! ! 忍不住激动地宣布，我刚刚创下了单篇论文被拒次数的记录！只要相信自己，梦早晚会成真！  ,,无,无,无,2020-02-20 16:26,Mac客户端,69,6,14
Iv4cY42Le,'从图(Graph)到图卷积(Graph Convolution): 漫谈图神经网络 - A blog for understanding graph neural network' by Qian GitHub: http://t.cn/A6hlst5U  [组图共9张] 原图 ,,无,无,无,2020-02-20 14:02,Mac客户端,112,191,39
Iv4cqC0ym,"【CVPR投稿Latex模板(新)】’CVPR Template - a new Latex template for IEEE CVPR submission, rebuttal, and final version' by MCG-NKU GitHub: http://t.cn/A6hlFFRv  原图 ",,无,无,无,2020-02-20 14:01,Mac客户端,37,41,9
Iv49fxofI,【JAX实例教程(Notebook)】’JAX Tutorial - A tutorial on JAX' by Colin Raffel GitHub: http://t.cn/A6hlkGjG  ,,无,无,无,2020-02-20 13:53,Mac客户端,9,12,6
Iv3KYCIQ7,Semantic Scholar 新增对论文摘要中的 方法 和 结果 片段的识别和高亮，not bad http://t.cn/R6DtqCB  原图 ,,无,无,无,2020-02-20 12:53,Mac客户端,34,19,10
Iv3Izp60K,【Rust开发的Telegram机器人框架】’teloxide - An elegant Telegram bots framework for Rust' by teloxide GitHub: http://t.cn/A6hlHYhm  [组图共3张] 原图 ,,无,无,无,2020-02-20 12:47,Mac客户端,12,19,2
Iv3DNi1sU,"【DeepFill生成式图像补全】’Generative Image Inpainting - DeepFill v1/v2 with Contextual Attention and Gated Convolution, CVPR 2018, and ICCV 2019 Oral' by JiahuiYu GitHub: http://t.cn/RRQIOGO Demo:http://t.cn/RBM7CvG  原图 ",,无,无,无,2020-02-20 12:35,Mac客户端,49,66,9
Iv3B11px5,【《比特币编程》书/代码】’Programming Bitcoin - Repository for the book' by Jimmy Song GitHub: http://t.cn/R8AST1z  原图 ,,无,无,无,2020-02-20 12:29,Mac客户端,32,47,7
Iv3zqBs4S,【ESRGAN人脸超分辨率】’Face-Super-Resolution - Face super resolution based on ESRGAN' by ewrfcas GitHub: http://t.cn/A6hlWjlG  原图 ,,无,无,无,2020-02-20 12:25,Mac客户端,25,36,12
Iv3yXCMYt,【多组学分析文献/软件包大列表】’awesome-multi-omics - List of software packages for multi-omics analysis' by Mike Love GitHub: http://t.cn/A6hlWiy5  原图 ,,无,无,无,2020-02-20 12:23,Mac客户端,9,9,3
Iv2hW86Tp,"【Transformers 2.5.0发布：因为集成了最新的Tokenizers分词库，BERT, RoBERTa, GPT2, TransformerXL等处理速度大大加快】‘Transformers 2.5.0 Released：Rust Tokenizers, DistilBERT base cased, Model cards’  by Hugging Face GitHub: http://t.cn/A6hWgGIu  原图 ",,无,无,无,2020-02-20 09:09,Mac客户端,67,73,11
Iv2fGkGYa,Rickard Carlsson：博士生: 我仅有的想法可别被人抢先发了。 博士后: 最好在被抢先发表之前，把库存清一清，好有精力搞些新想法。 副教授: 赶紧有人把我有过的想法都抢先发了吧，求你们了，我是真没时间，免费数据集也一样。给钱我都愿意。  ,,无,无,无,2020-02-20 09:03,Mac客户端,55,18,5
Iv25Z1MsE,【用代码理解GPT-2：PyTorch复现代码走读】《The Annotated GPT-2》by Aman Arora http://t.cn/A6hWusVp  [组图共6张] 原图 ,,无,无,无,2020-02-20 08:39,Mac客户端,58,100,21
Iv21Ep3nZ,Sam Altman：愿意为促成某些事而拼尽全力的年轻人，无疑是世界上最强大的力量。  ,,无,无,无,2020-02-20 08:29,Mac客户端,65,25,3
Iv1Qtc49G,光有技术远远不够——是技术与人文艺术、技术与人性的结合，造就了令我们的心灵为之激动、为之沉醉的成果。 - Steve Jobs  ,,无,无,无,2020-02-20 08:01,Mac客户端,54,26,1
Iv1NkrT9J,报纸上的#AR#动画图表 via:Khai 爱可可-爱生活的微博视频  ,,无,无,无,2020-02-20 07:53,微博视频,58,20,6
Iv1JLb0CW,"【实例讲解Python魔术方法】《Magic Methods in Python, by example》by Stephen Fordham http://t.cn/A6hWTkaq  [组图共2张] 原图 ",,无,无,无,2020-02-20 07:45,Mac客户端,26,39,9
Iv1FPlz8i,【下一个大型创业公司，不靠App，也不靠服务：靠算法】《The Next Big Startup Is Not an App or Service》by Lucas Moyer http://t.cn/A6hWYR1F  [组图共2张] 原图 ,,无,无,无,2020-02-20 07:35,Mac客户端,36,41,13
Iv1CW0QT7,【kaggle入门】《Getting started with kaggle》by Usha Rengaraju http://t.cn/A6hWjdOJ  [组图共6张] 原图 ,,无,无,无,2020-02-20 07:28,Mac客户端,31,50,19
Iv1lZcNA3,【卫星图像可视化搜索：风力涡轮机、喷灌机、棒球场、机场——点击对象，在世界各地找到匹配实例】“GeoVisual Search” http://t.cn/A6hW0BU3 paper:《Visual search over billions of aerial and satellite images》(2020) http://t.cn/A6hW0BUu  [组图共9张] 原图 ,,无,无,无,2020-02-20 06:46,Mac客户端,39,62,15
Iv1iCjM8k,【人工智能和公共标准(英国公共生活标准委员)：如何将AI技术融入社会生活】《Artificial Intelligence and Public Standards: A Review by the Committee on Standards in Public Life》http://t.cn/A6hW0tnv  原图 ,,无,无,无,2020-02-20 06:38,Mac客户端,22,24,7
Iv1fVlOV4,【美国2021财政年度预算提案：大幅削减基础科学预算的同时增加AI研发开支】《A Budget for America's Future》http://t.cn/A6hWp13O  原图 ,,无,无,无,2020-02-20 06:31,Mac客户端,21,82,9
Iv138hOT4,【用HuggingFace transformers和fastai-v2实现微调(fine-tune)文本分类模型】《FastHugs - Fastai-v2 + HuggingFace | ntentional》 http://t.cn/A6hWNvon GitHub:http://t.cn/A6hWNvo1  原图 ,,无,无,无,2020-02-20 06:00,Mac客户端,19,23,7
Iv0Psvm2g,"《Picking Winning Tickets Before Training by Preserving Gradient Flow》C Wang, G Zhang, R Grosse [University of Toronto] (2020) http://t.cn/A6hWouJc view:http://t.cn/A6hWouJ5 GitHub: http://t.cn/A6hWouJt  [组图共11张] 原图 ",,无,无,无,2020-02-20 05:26,微博 weibo.com,9,13,1
Iv0OtkOX4,"《Kalman meets Bellman: Improving Policy Evaluation through Value Tracking》S D Shashua, S Mannor [Technion] (2020) http://t.cn/A6hWoTHM view:http://t.cn/A6hWoTHJ GitHub: http://t.cn/A6hWoTHi  [组图共5张] 原图 ",,无,无,无,2020-02-20 05:23,微博 weibo.com,14,22,2
Iv0Nzuxc3,"《Combining SchNet and SHARC: The SchNarc machine learning approach for excited-state dynamics》J Westermayr, M Gastegger, P Marquetand [University of Vienna & Technical University of Berlin] (2020) http://t.cn/A6hWoprI view:http://t.cn/A6hWoprM  [组图共7张] 原图 ",,无,无,无,2020-02-20 05:21,微博 weibo.com,4,2,1
Iv0GQggqF,"《Speech-to-Singing Conversion in an Encoder-Decoder Framework》J Parekh, P Rao, Y Yang [Institut Polytechnique de Paris & Indian Institute of Technology Bombay] (2020) http://t.cn/A6hNZwmW view:http://t.cn/A6hWSMGZ home:http://t.cn/A6hWSMGA GitHub: http://t.cn/A6hWSMGh  [组图共7张] 原图 ",,无,无,无,2020-02-20 05:05,微博 weibo.com,8,22,3
Iv0FM5uVB,"《Decision-Making with Auto-Encoding Variational Bayes》R Lopez, P Boyeau, N Yosef, M I. Jordan, J Regier [UC Berkeley & MIT] (2020) http://t.cn/A6hWShUF view:http://t.cn/A6hWShUD GitHub:http://t.cn/A6hWShUs  [组图共10张] 原图 ",,无,无,无,2020-02-20 05:02,微博 weibo.com,18,22,5
Iv0E3mwx7,《今日学术视野(2020.2.20)》http://t.cn/A6hWaSIk  ,,无,无,无,2020-02-20 04:58,Mac客户端,0,1,0
Iv0Dd494W,早！  原图 ,,无,无,无,2020-02-20 04:56,Mac客户端,24,5,4
IuXHL7avl,晚安~  爱可可-爱生活的微博视频  ,,无,无,无,2020-02-19 21:29,微博视频,12,2,2
IuXGAFhLW,《爱可可老师24小时热门分享(2020.2.19)》  爱可可老师24小时热门分享(2020.2.19)  ,,无,无,无,2020-02-19 21:26,微博 weibo.com,8,1,1
IuXqhvrph,【四向俄罗斯方块🤩】“Schwerkraftprojektionsgerät”  http://t.cn/A6hOvkZc  爱可可-爱生活的微博视频  ,,无,无,无,2020-02-19 20:46,微博视频,36,22,5
IuWLxFzf6,【Git超级手册：帮你快速找到正确的git命令】“Git Explorer”  http://t.cn/AiOE3SOn  原图 ,,无,无,无,2020-02-19 19:05,Mac客户端,95,152,36
IuWblEY7b,如何将C代码改写成C++？   爱可可-爱生活的微博视频  ,,无,无,无,2020-02-19 17:36,微博视频,207,230,36
IuW5dp6ZP,Pete Cordell：告诉一个程序员已经有个库可以做X了，就像告诉一个写歌的已经有首情歌了。  ,,无,无,无,2020-02-19 17:21,Mac客户端,36,5,1
IuW1MormE,Addy Osmani：学会把问题分解成小块，是计算机科学、也是生活中最重要的技能之一。  ,,无,无,无,2020-02-19 17:13,Mac客户端,69,14,2
IuVvZ8meC,几篇论文实现代码：《 FreeLB: Enhanced Adversarial Training for Language Understanding》(ICLR 2020) GitHub:http://t.cn/A6hpkjGJ《Learning to Retrieve Reasoning Paths over Wikipedia Graph for Question Answering》(ICLR 2020) GitHub:http://t.cn/A6hpkjG9《Unsupervised Bidirectional Cross-Modality Adaptation via Deeply Synergistic Image and Feature Alignment for Medical Image Segmentation》(2020) GitHub:http://t.cn/A6hpkjGM《Learning Localized Generative Models for 3D Point Clouds via Graph Convolution》(ICLR 2019) GitHub:http://t.cn/A6hpkjGa《Does It Make Sense? And Why? A Pilot Study for Sense Making and Explanation》(ACL 2019) GitHub:http://t.cn/A6hpkjGN《VideoGraph: Recognizing Minutes-Long Human Activities in Videos》(ICCVW 2019) GitHub:http://t.cn/A6hpkjGK《Meta-Learning with Warped Gradient Descent》(2019) GitHub:http://t.cn/A6hpkjGX《Uncertainty in Neural Networks: Approximately Bayesian Ensembling》(2018) GitHub:http://t.cn/A6hpkjGS [组图共5张] 原图 ,,无,无,无,2020-02-19 15:54,微博 weibo.com,21,46,13
IuVsgBq7F,"【纽约大学《计算认知建模》课程资料】’NYU PSYCH-GA 3405.002 / DS-GS 3001.006 : Computational cognitive modeling' by Brenden Lake , Todd Gureckis GitHub: http://t.cn/A6hpeP9Z  原图 ",,无,无,无,2020-02-19 15:45,Mac客户端,39,75,8
IuVjSxDuJ,"'MCX - Express & compile probabilistic programs for performant inference on CPU, GPU & TPU. Powered by JAX.' by Rémi Louf GitHub: http://t.cn/A6hp3b3G  原图 ",,无,无,无,2020-02-19 15:24,Mac客户端,8,4,1
IuVfMs3Zd,"【不用sudo配置好新机器：无需sudo自动将常用软件/库下载/安装到自定义路径】’Setup a New Machine without sudo! - Download, compile and install commonly used software to a custom path.!' by lizz GitHub: http://t.cn/A6hpnuQF  原图 ",,无,无,无,2020-02-19 15:14,Mac客户端,25,37,10
IuUpvbiII,【可穿戴式麦克风干扰器：不干扰人类听力的情况下，防止麦克风窃听】《Wearable Microphone Jamming》 http://t.cn/A6hp2yQL GitHub:http://t.cn/A6hp2yQZ  爱可可-爱生活的微博视频  ,,无,无,无,2020-02-19 13:05,微博视频,41,37,2
IuU1I7IHI,【Excel计算机视觉实战】’Computer Vision Basics in Microsoft Excel - Computer Vision Basics in Microsoft Excel (using just formulas)' by Amazon GitHub: http://t.cn/A6hNCr1v  [组图共6张] 原图 ,,无,无,无,2020-02-19 12:07,Mac客户端,48,38,14
IuTXsdXi9,'Keras SWA - Simple Stochastic Weight Averaging callback for Keras' by simon-Simon Larsson GitHub: http://t.cn/A6hNrmNI  原图 ,,无,无,无,2020-02-19 11:56,Mac客户端,6,12,4
IuTS9DTaK,【用来监测系统资源使用情况的Jupyter Notebook扩展】’nbresuse - Jupyter Notebook Extension for monitoring your own Resource Usage' by Yuvi Panda GitHub: http://t.cn/A6hN38DJ  [组图共2张] 原图 ,,无,无,无,2020-02-19 11:43,Mac客户端,12,20,9
IuTPJfWvb,【bta-lib：基于pandas的技术分析库，用于回溯测试算法和量化分析】’bta-lib - A pandas based Technical Analysis Library - Technical Analysis library in pandas for backtesting algotrading and quantitative analysis' by DRo http://t.cn/A6hNuctD GitHub: http://t.cn/A6hNuctg  原图 ,,无,无,无,2020-02-19 11:37,Mac客户端,15,28,5
IuSJ4F1Sz,变形！🤩  爱可可-爱生活的微博视频  ,,无,无,无,2020-02-19 08:48,微博视频,61,27,9
IuSxZCCaO,【ARC抽象推理挑战的元胞自动机推理解决思路】《Cellular Automata as a Language for Reasoning | Kaggle》 http://t.cn/A6hNU3os  [组图共2张] 原图 ,,无,无,无,2020-02-19 08:21,Mac客户端,9,14,1
IuSqOEXi1,【别再让数据科学家管理Kubernete集群：建模已经够难为他们，别再让他们折腾基础设施了】《Stop making data scientists manage Kubernetes clusters》by Caleb Kaiser http://t.cn/A6hNL9rM  [组图共5张] 原图 ,,无,无,无,2020-02-19 08:03,Mac客户端,44,29,7
IuSkIpTDm,【斯坦福《数据密集型系统原理》课程】《CS 245: Principles of Data-Intensive Systems (Winter 2020)》by Matei Zaharia http://t.cn/A6hNAHBg  原图 ,,无,无,无,2020-02-19 07:48,Mac客户端,52,81,11
IuSiowSjz,"【TensorFlow图优化】《TensorFlow Graph Optimizations》by Rasmus Munk Larsen, Tatiana Shpeisman http://t.cn/A6hNA7fl  [组图共3张] 原图 ",,无,无,无,2020-02-19 07:42,Mac客户端,22,24,4
IuSh71p2T,【UMAP背后的范畴理论】《The Category Theory Behind UMAP》by Azimuth http://t.cn/A6hNwYl6  原图 ,,无,无,无,2020-02-19 07:39,Mac客户端,11,14,2
